Close,Volume,High_Low_Pct,Open_Close_Pct,Day_Of_Week,Month_Of_Year,Quarter_Of_Year
0.8691941438120406,0.398634679241658,0.005712241404469499,0.3687751606168724,0.5,0.0,0.0
0.8777560790428792,0.3712915528366902,0.018791333802782056,0.3777576477934663,0.6666666666666666,0.0,0.0
0.8249184693596395,0.379783538634015,0.06781990525427448,0.36688511591413475,0.8333333333333333,0.0,0.0
0.8591854540180129,0.29712413313495545,0.035607458127492324,0.3681110267802573,1.0,0.0,0.0
0.868068503828567,0.389683385444698,0.05432520604748895,0.46889584677757007,0.0,0.0,0.0
0.8423824662695202,0.43943471292328135,0.03875323200952396,0.36065001142380343,0.16666666666666666,0.0,0.0
0.7787720995311495,0.5285605436082019,0.09939455156668162,0.414461841572712,0.3333333333333333,0.0,0.0
0.8462877761833595,0.3185445130754948,0.06907713547101083,0.3683907481993627,0.5,0.0,0.0
0.8439447988941601,0.25906100997900905,0.008341608914363842,0.3740321792554661,0.6666666666666666,0.0,0.0
0.889891660348399,0.3667420540443486,0.09827950815347061,0.4132269884944639,0.8333333333333333,0.0,0.0
0.9021105923449063,0.2555753208898209,0.02267674584243167,0.3403274981949497,1.0,0.0,0.0
0.892865853863878,0.3071550378921944,0.029121070955715485,0.3629529828592522,0.0,0.0,0.0
0.9999999999999999,0.47592650695507205,0.1203306611218149,0.38303522328777295,0.16666666666666666,0.0,0.0
0.9883143269266527,0.545354019677619,0.09320914007613826,0.3368829378899893,0.3333333333333333,0.0,0.0
0.9943778283156764,0.39198987615296715,0.02419435231997461,0.3192997374755886,0.5,0.0,0.0
0.942703534508574,0.6089518690124991,0.09879026139203648,0.32891623531806397,0.6666666666666666,0.0,0.0
0.9163215940861124,0.4401852114440969,0.05074307775255573,0.38186822691950695,0.8333333333333333,0.0,0.0
0.7837354646525866,0.7314381715293272,0.346230146435014,0.34269602110118424,1.0,0.0,0.0
0.7691368068809873,0.43280496405335717,0.10367514870013145,0.3254005615510347,0.0,0.0,0.0
0.7913579368241234,0.45608707046352276,0.12762362816075484,0.3642125613268017,0.16666666666666666,0.0,0.0
0.7151787738996204,0.3359541521358988,0.10136804598828639,0.31759534383898347,0.3333333333333333,0.0,0.0
